Fecha,Hora,Precio
2023-03-25,10,"68,20"
2023-03-25,11,"52,50"
2023-03-25,12,"54,49"
2023-03-25,13,"31,19"
2023-03-25,14,"30,01"
2023-03-25,15,"28,00"
2023-03-25,16,"27,31"
2023-03-25,17,"33,10"
2023-03-25,18,"39,41"
2023-03-25,19,"79,47"
2023-03-25,20,"84,54"
2023-03-25,21,"108,29"
2023-03-25,22,"99,72"
2023-03-25,23,"88,61"
2023-03-25,24,"76,93"
2023-03-26,01,"86,99"
2023-03-26,02,"76,32"
2023-03-26,04,"72,43"
2023-03-26,05,"76,19"
2023-03-26,06,"73,96"
2023-03-26,07,"75,52"
2023-03-26,08,"69,59"
2023-03-26,09,"71,39"
2023-03-26,10,"56,58"
2023-03-26,11,"31,59"
2023-03-26,12,"28,23"
2023-03-26,13,"27,86"
2023-03-26,14,"27,88"
2023-03-26,15,"28,29"
2023-03-26,16,"29,11"
2023-03-26,17,"30,76"
2023-03-26,18,"31,72"
2023-03-26,19,"32,60"
2023-03-26,20,"44,63"
2023-03-26,21,"109,19"
2023-03-26,22,"143,80"
2023-03-26,23,"139,30"
2023-03-26,24,"116,35"
2023-03-27,01,"141,36"
2023-03-27,02,"141,60"
2023-03-27,03,"136,61"
2023-03-27,04,"133,40"
2023-03-27,05,"134,13"
2023-03-27,06,"145,26"
2023-03-27,07,"158,82"
2023-03-27,08,"186,63"
2023-03-27,09,"223,90"
2023-03-27,10,"186,90"
2023-03-27,11,"202,31"
2023-03-27,12,"174,16"
2023-03-27,13,"173,68"
2023-03-27,14,"172,32"
2023-03-27,15,"126,87"
2023-03-27,16,"105,31"
2023-03-27,17,"105,23"
2023-03-27,18,"125,53"
2023-03-27,19,"209,47"
2023-03-27,20,"239,62"
2023-03-27,21,"312,47"
2023-03-27,22,"283,89"
2023-03-27,23,"215,46"
2023-03-27,24,"203,65"
2023-03-28,01,"177,58"
2023-03-28,02,"167,18"
2023-03-28,03,"163,30"
2023-03-28,04,"160,09"
2023-03-28,05,"153,40"
2023-03-28,06,"162,68"
2023-03-28,07,"175,11"
2023-03-28,08,"192,95"
2023-03-28,09,"225,57"
2023-03-28,10,"187,80"
2023-03-28,11,"224,22"
2023-03-28,12,"208,60"
2023-03-28,13,"194,40"
2023-03-28,14,"185,00"
2023-03-28,15,"132,17"
2023-03-28,16,"129,76"
2023-03-28,17,"130,12"
2023-03-28,18,"134,51"
2023-03-28,19,"197,41"
2023-03-28,20,"241,44"
2023-03-28,21,"279,19"
2023-03-28,22,"254,81"
2023-03-28,23,"196,37"
2023-03-28,24,"181,86"
2023-03-29,01,"141,36"
2023-03-29,02,"135,59"
2023-03-29,03,"137,37"
2023-03-29,04,"146,09"
2023-03-29,05,"144,96"
2023-03-29,06,"145,02"
2023-03-29,07,"143,02"
2023-03-29,08,"150,38"
2023-03-29,09,"187,82"
2023-03-29,10,"161,29"
2023-03-29,11,"149,90"
2023-03-29,12,"144,26"
2023-03-29,13,"127,09"
2023-03-29,14,"126,34"
2023-03-29,15,"61,35"
2023-03-29,16,"53,47"
2023-03-29,17,"53,35"
2023-03-29,18,"57,65"
2023-03-29,19,"116,23"
2023-03-29,20,"156,25"
2023-03-29,21,"209,98"
2023-03-29,22,"216,64"
2023-03-29,23,"165,14"
2023-03-29,24,"160,11"
2023-03-30,01,"69,61"
2023-03-30,02,"68,68"
2023-03-30,03,"70,23"
2023-03-30,04,"73,12"
2023-03-30,05,"73,15"
2023-03-30,06,"72,04"
2023-03-30,07,"80,47"
2023-03-30,08,"108,14"
2023-03-30,09,"151,33"
2023-03-30,10,"107,82"
2023-03-30,11,"129,81"
2023-03-30,12,"129,82"
2023-03-30,13,"109,02"
2023-03-30,14,"98,31"
2023-03-30,15,"50,64"
2023-03-30,16,"45,95"
2023-03-30,17,"45,13"
2023-03-30,18,"51,02"
2023-03-30,19,"103,48"
2023-03-30,20,"134,59"
2023-03-30,21,"144,61"
2023-03-30,22,"144,35"
2023-03-30,23,"85,93"
2023-03-30,24,"88,60"
2023-03-31,01,"58,75"
2023-03-31,02,"49,14"
2023-03-31,03,"49,12"
2023-03-31,04,"48,10"
2023-03-31,05,"45,01"
2023-03-31,06,"48,47"
2023-03-31,07,"44,57"
2023-03-31,08,"53,98"
2023-03-31,09,"84,08"
2023-03-31,10,"73,63"
2023-03-31,11,"111,27"
2023-03-31,12,"99,37"
2023-03-31,13,"97,66"
2023-03-31,14,"97,82"
2023-03-31,15,"49,76"
2023-03-31,16,"48,57"
2023-03-31,17,"48,31"
2023-03-31,18,"52,08"
2023-03-31,19,"106,95"
2023-03-31,20,"115,17"
2023-03-31,21,"130,72"
2023-03-31,22,"133,53"
2023-03-31,23,"85,18"
2023-03-31,24,"84,34"
2023-04-01,01,"120,84"
2023-04-01,02,"100,72"
2023-04-01,03,"85,40"
2023-04-01,04,"77,36"
2023-04-01,05,"74,18"
2023-04-01,06,"73,09"
2023-04-01,07,"76,72"
2023-04-01,08,"94,93"
2023-04-01,09,"104,37"
2023-04-01,10,"91,62"
2023-04-01,11,"70,54"
2023-04-01,12,"52,24"
2023-04-01,13,"47,38"
2023-04-01,14,"45,43"
2023-04-01,15,"39,75"
2023-04-01,16,"32,55"
2023-04-01,17,"33,36"
2023-04-01,18,"35,93"
2023-04-01,19,"36,51"
2023-04-01,20,"51,74"
2023-04-01,21,"65,53"
2023-04-01,22,"79,73"
2023-04-01,23,"66,26"
2023-04-01,24,"63,98"
2023-04-02,01,"53,61"
2023-04-02,02,"54,09"
2023-04-02,03,"55,20"
2023-04-02,04,"55,63"
2023-04-02,05,"57,86"
2023-04-02,06,"59,01"
2023-04-02,07,"58,86"
2023-04-02,08,"58,45"
2023-04-02,09,"56,31"
2023-04-02,10,"54,85"
2023-04-02,11,"34,52"
2023-04-02,12,"33,33"
2023-04-02,13,"28,97"
2023-04-02,14,"27,27"
2023-04-02,15,"27,40"
2023-04-02,16,"28,25"
2023-04-02,17,"30,66"
2023-04-02,18,"35,54"
2023-04-02,19,"38,28"
2023-04-02,20,"53,64"
2023-04-02,21,"69,41"
2023-04-02,22,"80,26"
2023-04-02,23,"75,40"
2023-04-02,24,"66,22"
2023-04-03,01,"94,33"
2023-04-03,02,"91,06"
2023-04-03,03,"91,28"
2023-04-03,04,"94,93"
2023-04-03,05,"94,41"
2023-04-03,06,"93,70"
2023-04-03,07,"96,01"
2023-04-03,08,"142,68"
2023-04-03,09,"191,72"
2023-04-03,10,"119,76"
2023-04-03,11,"148,26"
2023-04-03,12,"124,32"
2023-04-03,13,"122,10"
2023-04-03,14,"122,42"
2023-04-03,15,"77,49"
2023-04-03,16,"77,78"
2023-04-03,17,"78,57"
2023-04-03,18,"89,82"
2023-04-03,19,"154,40"
2023-04-03,20,"206,36"
2023-04-03,21,"287,58"
2023-04-03,22,"281,62"
2023-04-03,23,"180,69"
2023-04-03,24,"159,03"
2023-04-04,01,"133,37"
2023-04-04,02,"107,91"
2023-04-04,03,"128,72"
2023-04-04,04,"123,99"
2023-04-04,05,"107,71"
2023-04-04,06,"107,08"
2023-04-04,07,"115,91"
2023-04-04,08,"128,25"
2023-04-04,09,"153,96"
2023-04-04,10,"115,50"
2023-04-04,11,"130,58"
2023-04-04,12,"123,57"
2023-04-04,13,"110,33"
2023-04-04,14,"109,71"
2023-04-04,15,"65,03"
2023-04-04,16,"59,63"
2023-04-04,17,"57,15"
2023-04-04,18,"62,13"
2023-04-04,19,"116,11"
2023-04-04,20,"140,73"
2023-04-04,21,"215,26"
2023-04-04,22,"211,78"
2023-04-04,23,"154,36"
2023-04-04,24,"156,66"
2023-04-05,01,"109,10"
2023-04-05,02,"153,50"
2023-04-05,03,"161,03"
2023-04-05,04,"162,28"
2023-04-05,05,"163,71"
2023-04-05,06,"167,22"
2023-04-05,07,"166,55"
2023-04-05,08,"180,53"
2023-04-05,09,"209,78"
2023-04-05,10,"186,77"
2023-04-05,11,"215,97"
2023-04-05,12,"194,47"
2023-04-05,13,"175,24"
2023-04-05,14,"164,76"
2023-04-05,15,"114,16"
2023-04-05,16,"99,99"
2023-04-05,17,"100,12"
2023-04-05,18,"116,20"
2023-04-05,19,"182,19"
2023-04-05,20,"240,54"
2023-04-05,21,"286,71"
2023-04-05,22,"285,25"
2023-04-05,23,"228,15"
2023-04-05,24,"204,62"
2023-04-06,01,"183,73"
2023-04-06,02,"172,47"
2023-04-06,03,"169,72"
2023-04-06,04,"165,26"
2023-04-06,05,"165,46"
2023-04-06,06,"177,13"
2023-04-06,07,"161,57"
2023-04-06,08,"143,27"
2023-04-06,09,"165,04"
2023-04-06,10,"185,69"
2023-04-06,11,"165,59"
2023-04-06,12,"153,36"
2023-04-06,13,"140,93"
2023-04-06,14,"140,20"
2023-04-06,15,"95,51"
2023-04-06,16,"81,57"
2023-04-06,17,"79,68"
2023-04-06,18,"84,19"
2023-04-06,19,"155,36"
2023-04-06,20,"247,25"
2023-04-06,21,"240,17"
2023-04-06,22,"246,74"
2023-04-06,23,"198,38"
2023-04-06,24,"193,40"
2023-04-07,01,"165,05"
2023-04-07,02,"161,11"
2023-04-07,03,"164,81"
2023-04-07,04,"166,86"
2023-04-07,05,"164,47"
2023-04-07,06,"165,41"
2023-04-07,07,"184,59"
2023-04-07,08,"191,84"
2023-04-07,09,"217,84"
2023-04-07,10,"159,71"
2023-04-07,11,"168,91"
2023-04-07,12,"133,88"
2023-04-07,13,"127,26"
2023-04-07,14,"121,20"
2023-04-07,15,"65,02"
2023-04-07,16,"64,80"
2023-04-07,17,"66,46"
2023-04-07,18,"72,65"
2023-04-07,19,"139,03"
2023-04-07,20,"231,55"
2023-04-07,21,"259,39"
2023-04-07,22,"258,99"
2023-04-07,23,"213,79"
2023-04-07,24,"209,93"
2023-04-08,01,"175,23"
2023-04-08,02,"166,65"
2023-04-08,03,"168,34"
2023-04-08,04,"163,92"
2023-04-08,05,"166,89"
2023-04-08,06,"167,86"
2023-04-08,07,"171,66"
2023-04-08,08,"182,22"
2023-04-08,09,"184,62"
2023-04-08,10,"159,63"
2023-04-08,11,"80,29"
2023-04-08,12,"70,52"
2023-04-08,13,"69,06"
2023-04-08,14,"67,90"
2023-04-08,15,"61,03"
2023-04-08,16,"56,35"
2023-04-08,17,"45,03"
2023-04-08,18,"55,98"
2023-04-08,19,"73,02"
2023-04-08,20,"154,00"
2023-04-08,21,"186,09"
2023-04-08,22,"182,51"
2023-04-08,23,"181,08"
2023-04-08,24,"172,44"
2023-04-09,01,"180,73"
2023-04-09,02,"173,47"
2023-04-09,03,"177,46"
2023-04-09,04,"175,85"
2023-04-09,05,"176,24"
2023-04-09,06,"175,69"
2023-04-09,07,"176,47"
2023-04-09,08,"173,68"
2023-04-09,09,"175,34"
2023-04-09,10,"143,03"
2023-04-09,11,"79,64"
2023-04-09,12,"70,31"
2023-04-09,13,"61,25"
2023-04-09,14,"38,13"
2023-04-09,15,"34,26"
2023-04-09,16,"35,60"
2023-04-09,17,"35,82"
2023-04-09,18,"42,65"
2023-04-09,19,"45,30"
2023-04-09,20,"110,46"
2023-04-09,21,"161,10"
2023-04-09,22,"169,40"
2023-04-09,23,"157,33"
2023-04-09,24,"147,93"
2023-04-10,01,"149,00"
2023-04-10,02,"137,16"
2023-04-10,03,"134,29"
2023-04-10,04,"128,61"
2023-04-10,05,"130,27"
2023-04-10,06,"130,33"
2023-04-10,07,"133,59"
2023-04-10,08,"125,33"
2023-04-10,09,"138,96"
2023-04-10,10,"120,81"
2023-04-10,11,"132,53"
2023-04-10,12,"123,41"
2023-04-10,13,"117,14"
2023-04-10,14,"100,90"
2023-04-10,15,"56,16"
2023-04-10,16,"55,62"
2023-04-10,17,"56,83"
2023-04-10,18,"80,48"
2023-04-10,19,"140,48"
2023-04-10,20,"171,46"
2023-04-10,21,"192,08"
2023-04-10,22,"190,75"
2023-04-10,23,"155,39"
2023-04-10,24,"131,04"
2023-04-11,01,"113,43"
2023-04-11,02,"115,80"
2023-04-11,03,"107,57"
2023-04-11,04,"117,70"
2023-04-11,05,"125,05"
2023-04-11,06,"144,01"
2023-04-11,07,"146,92"
2023-04-11,08,"175,40"
2023-04-11,09,"214,69"
2023-04-11,10,"187,41"
2023-04-11,11,"229,95"
2023-04-11,12,"213,72"
2023-04-11,13,"221,23"
2023-04-11,14,"215,35"
2023-04-11,15,"122,52"
2023-04-11,16,"98,20"
2023-04-11,17,"93,17"
2023-04-11,18,"97,68"
2023-04-11,19,"145,58"
2023-04-11,20,"211,43"
2023-04-11,21,"247,52"
2023-04-11,22,"255,66"
2023-04-11,23,"200,65"
2023-04-11,24,"178,45"
2023-04-12,01,"135,39"
2023-04-12,02,"104,35"
2023-04-12,03,"80,52"
2023-04-12,04,"82,32"
2023-04-12,05,"82,98"
2023-04-12,06,"90,39"
2023-04-12,07,"106,63"
2023-04-12,08,"135,11"
2023-04-12,09,"162,58"
2023-04-12,10,"100,12"
2023-04-12,11,"121,58"
2023-04-12,12,"98,13"
2023-04-12,13,"97,77"
2023-04-12,14,"98,92"
2023-04-12,15,"51,22"
2023-04-12,16,"51,99"
2023-04-12,17,"51,90"
2023-04-12,18,"57,50"
2023-04-12,19,"102,70"
2023-04-12,20,"122,20"
2023-04-12,21,"140,48"
2023-04-12,22,"172,78"
2023-04-12,23,"124,92"
2023-04-12,24,"101,14"
2023-04-13,01,"117,45"
2023-04-13,02,"114,74"
2023-04-13,03,"114,79"
2023-04-13,04,"116,51"
2023-04-13,05,"116,77"
2023-04-13,06,"127,83"
2023-04-13,07,"130,94"
2023-04-13,08,"167,03"
2023-04-13,09,"173,72"
2023-04-13,10,"153,69"
2023-04-13,11,"140,55"
2023-04-13,12,"103,27"
2023-04-13,13,"97,15"
2023-04-13,14,"96,28"
2023-04-13,15,"49,85"
2023-04-13,16,"49,56"
2023-04-13,17,"49,58"
2023-04-13,18,"54,82"
2023-04-13,19,"98,81"
2023-04-13,20,"124,97"
2023-04-13,21,"208,23"
2023-04-13,22,"233,64"
2023-04-13,23,"169,83"
2023-04-13,24,"170,11"
2023-04-14,01,"131,40"
2023-04-14,02,"129,15"
2023-04-14,03,"130,03"
2023-04-14,04,"125,75"
2023-04-14,05,"122,27"
2023-04-14,06,"115,37"
2023-04-14,07,"112,44"
2023-04-14,08,"114,33"
2023-04-14,09,"141,28"
2023-04-14,10,"102,04"
2023-04-14,11,"122,34"
2023-04-14,12,"99,43"
2023-04-14,13,"100,14"
2023-04-14,14,"96,51"
2023-04-14,15,"48,37"
2023-04-14,16,"48,70"
2023-04-14,17,"49,12"
2023-04-14,18,"51,90"
2023-04-14,19,"102,08"
2023-04-14,20,"128,74"
2023-04-14,21,"178,48"
2023-04-14,22,"188,07"
2023-04-14,23,"136,20"
2023-04-14,24,"102,36"
2023-04-15,01,"67,04"
2023-04-15,02,"66,51"
2023-04-15,03,"65,90"
2023-04-15,04,"68,51"
2023-04-15,05,"68,39"
2023-04-15,06,"69,28"
2023-04-15,07,"70,11"
2023-04-15,08,"71,95"
2023-04-15,09,"67,54"
2023-04-15,10,"73,19"
2023-04-15,11,"33,05"
2023-04-15,12,"27,70"
2023-04-15,13,"26,02"
2023-04-15,14,"25,76"
2023-04-15,15,"26,42"
2023-04-15,16,"25,05"
2023-04-15,17,"25,10"
2023-04-15,18,"27,28"
2023-04-15,19,"31,12"
2023-04-15,20,"46,18"
2023-04-15,21,"64,50"
2023-04-15,22,"70,62"
2023-04-15,23,"67,60"
2023-04-15,24,"65,17"
2023-04-16,01,"59,59"
2023-04-16,02,"58,50"
2023-04-16,03,"58,50"
2023-04-16,04,"61,66"
2023-04-16,05,"54,09"
2023-04-16,06,"59,29"
2023-04-16,07,"60,47"
2023-04-16,08,"62,32"
2023-04-16,09,"60,25"
2023-04-16,10,"41,71"
2023-04-16,11,"34,41"
2023-04-16,12,"29,73"
2023-04-16,13,"29,78"
2023-04-16,14,"29,48"
2023-04-16,15,"29,21"
2023-04-16,16,"30,46"
2023-04-16,17,"31,35"
2023-04-16,18,"31,73"
2023-04-16,19,"32,47"
2023-04-16,20,"53,20"
2023-04-16,21,"112,87"
2023-04-16,22,"170,18"
2023-04-16,23,"152,24"
2023-04-16,24,"86,65"
2023-04-17,01,"126,64"
2023-04-17,02,"124,21"
2023-04-17,03,"96,20"
2023-04-17,04,"86,59"
2023-04-17,05,"86,35"
2023-04-17,06,"96,13"
2023-04-17,07,"123,76"
2023-04-17,08,"150,54"
2023-04-17,09,"169,06"
2023-04-17,10,"142,49"
2023-04-17,11,"141,89"
2023-04-17,12,"141,28"
2023-04-17,13,"140,70"
2023-04-17,14,"139,66"
2023-04-17,15,"89,67"
2023-04-17,16,"78,64"
2023-04-17,17,"78,79"
2023-04-17,18,"81,44"
2023-04-17,19,"143,47"
2023-04-17,20,"194,02"
2023-04-17,21,"237,28"
2023-04-17,22,"247,96"
2023-04-17,23,"170,05"
2023-04-17,24,"152,57"
2023-04-18,01,"149,81"
2023-04-18,02,"124,11"
2023-04-18,03,"117,82"
2023-04-18,04,"119,77"
2023-04-18,05,"119,77"
2023-04-18,06,"148,75"
2023-04-18,07,"142,46"
2023-04-18,08,"163,46"
2023-04-18,09,"192,11"
2023-04-18,10,"172,30"
2023-04-18,11,"181,16"
2023-04-18,12,"184,43"
2023-04-18,13,"186,21"
2023-04-18,14,"188,13"
2023-04-18,15,"142,88"
2023-04-18,16,"140,00"
2023-04-18,17,"140,28"
2023-04-18,18,"153,27"
2023-04-18,19,"191,61"
2023-04-18,20,"235,49"
2023-04-18,21,"251,42"
2023-04-18,22,"256,12"
2023-04-18,23,"199,41"
2023-04-18,24,"180,33"
2023-04-19,01,"172,53"
2023-04-19,02,"161,13"
2023-04-19,03,"149,41"
2023-04-19,04,"150,67"
2023-04-19,05,"150,78"
2023-04-19,06,"149,72"
2023-04-19,07,"174,72"
2023-04-19,08,"183,07"
2023-04-19,09,"213,94"
2023-04-19,10,"200,30"
2023-04-19,11,"221,80"
2023-04-19,12,"208,94"
2023-04-19,13,"205,01"
2023-04-19,14,"199,11"
2023-04-19,15,"155,52"
2023-04-19,16,"155,66"
2023-04-19,17,"156,41"
2023-04-19,18,"159,98"
2023-04-19,19,"219,15"
2023-04-19,20,"236,59"
2023-04-19,21,"249,93"
2023-04-19,22,"261,02"
2023-04-19,23,"206,80"
2023-04-19,24,"197,73"
2023-04-20,01,"171,11"
2023-04-20,02,"167,53"
2023-04-20,03,"170,71"
2023-04-20,04,"172,60"
2023-04-20,05,"174,64"
2023-04-20,06,"175,67"
2023-04-20,07,"174,22"
2023-04-20,08,"191,01"
2023-04-20,09,"218,94"
2023-04-20,10,"198,38"
2023-04-20,11,"214,61"
2023-04-20,12,"198,25"
2023-04-20,13,"189,24"
2023-04-20,14,"182,58"
2023-04-20,15,"113,14"
2023-04-20,16,"110,36"
2023-04-20,17,"110,15"
2023-04-20,18,"112,88"
2023-04-20,19,"185,94"
2023-04-20,20,"236,25"
2023-04-20,21,"264,87"
2023-04-20,22,"261,82"
2023-04-20,23,"207,57"
2023-04-20,24,"203,18"
2023-04-21,01,"166,42"
2023-04-21,02,"155,76"
2023-04-21,03,"162,93"
2023-04-21,04,"166,75"
2023-04-21,05,"160,98"
2023-04-21,06,"160,65"
2023-04-21,07,"173,17"
2023-04-21,08,"187,69"
2023-04-21,09,"220,55"
2023-04-21,10,"184,29"
2023-04-21,11,"239,70"
2023-04-21,12,"219,02"
2023-04-21,13,"206,11"
2023-04-21,14,"159,59"
2023-04-21,15,"96,90"
2023-04-21,16,"84,05"
2023-04-21,17,"80,08"
2023-04-21,18,"86,79"
2023-04-21,19,"154,89"
2023-04-21,20,"208,41"
2023-04-21,21,"250,52"
2023-04-21,22,"250,92"
2023-04-21,23,"207,87"
2023-04-21,24,"196,33"
2023-04-22,01,"169,52"
2023-04-22,02,"147,81"
2023-04-22,03,"150,62"
2023-04-22,04,"139,65"
2023-04-22,05,"139,79"
2023-04-22,06,"144,87"
2023-04-22,07,"147,22"
2023-04-22,08,"152,93"
2023-04-22,09,"153,80"
2023-04-22,10,"148,86"
2023-04-22,11,"117,07"
2023-04-22,12,"106,10"
2023-04-22,13,"84,02"
2023-04-22,14,"64,74"
2023-04-22,15,"51,03"
2023-04-22,16,"39,35"
2023-04-22,17,"33,43"
2023-04-22,18,"35,30"
2023-04-22,19,"67,00"
2023-04-22,20,"129,26"
2023-04-22,21,"173,67"
2023-04-22,22,"171,88"
2023-04-22,23,"164,23"
2023-04-22,24,"143,55"
2023-04-23,01,"156,17"
2023-04-23,02,"146,21"
2023-04-23,03,"145,17"
2023-04-23,04,"139,64"
2023-04-23,05,"136,76"
2023-04-23,06,"125,75"
2023-04-23,07,"123,09"
2023-04-23,08,"110,89"
2023-04-23,09,"95,19"
2023-04-23,10,"49,60"
2023-04-23,11,"35,82"
2023-04-23,12,"33,69"
2023-04-23,13,"35,46"
2023-04-23,14,"35,00"
2023-04-23,15,"32,96"
2023-04-23,16,"30,22"
2023-04-23,17,"30,02"
2023-04-23,18,"29,41"
2023-04-23,19,"38,08"
2023-04-23,20,"48,17"
2023-04-23,21,"129,09"
2023-04-23,22,"167,50"
2023-04-23,23,"162,61"
2023-04-23,24,"152,40"
2023-04-24,01,"133,70"
2023-04-24,02,"137,59"
2023-04-24,03,"138,93"
2023-04-24,04,"142,01"
2023-04-24,05,"151,12"
2023-04-24,06,"153,55"
2023-04-24,07,"161,36"
2023-04-24,08,"179,49"
2023-04-24,09,"206,90"
2023-04-24,10,"192,14"
2023-04-24,11,"198,55"
2023-04-24,12,"181,98"
2023-04-24,13,"170,29"
2023-04-24,14,"162,98"
2023-04-24,15,"116,75"
2023-04-24,16,"78,33"
2023-04-24,17,"78,52"
2023-04-24,18,"108,10"
2023-04-24,19,"170,93"
2023-04-24,20,"196,20"
2023-04-24,21,"251,81"
2023-04-24,22,"254,78"
2023-04-24,23,"206,22"
2023-04-24,24,"195,19"
2023-04-25,01,"172,08"
2023-04-25,02,"168,74"
2023-04-25,03,"153,74"
2023-04-25,04,"138,54"
2023-04-25,05,"133,45"
2023-04-25,06,"137,96"
2023-04-25,07,"163,62"
2023-04-25,08,"175,85"
2023-04-25,09,"198,94"
2023-04-25,10,"153,10"
2023-04-25,11,"187,96"
2023-04-25,12,"172,44"
2023-04-25,13,"163,88"
2023-04-25,14,"163,55"
2023-04-25,15,"109,32"
2023-04-25,16,"75,10"
2023-04-25,17,"75,22"
2023-04-25,18,"80,76"
2023-04-25,19,"164,91"
2023-04-25,20,"189,54"
2023-04-25,21,"247,59"
2023-04-25,22,"256,29"
2023-04-25,23,"210,92"
2023-04-25,24,"190,89"
2023-04-26,01,"145,65"
2023-04-26,02,"138,51"
2023-04-26,03,"133,15"
2023-04-26,04,"133,59"
2023-04-26,05,"132,81"
2023-04-26,06,"142,48"
2023-04-26,07,"167,96"
2023-04-26,08,"183,01"
2023-04-26,09,"213,33"
2023-04-26,10,"190,37"
2023-04-26,11,"227,93"
2023-04-26,12,"217,50"
2023-04-26,13,"204,16"
2023-04-26,14,"200,14"
2023-04-26,15,"152,10"
2023-04-26,16,"146,47"
2023-04-26,17,"145,51"
2023-04-26,18,"149,60"
2023-04-26,19,"198,42"
2023-04-26,20,"233,61"
2023-04-26,21,"248,90"
2023-04-26,22,"261,75"
2023-04-26,23,"205,53"
2023-04-26,24,"191,43"
2023-04-27,01,"154,45"
2023-04-27,02,"155,58"
2023-04-27,03,"145,78"
2023-04-27,04,"140,77"
2023-04-27,05,"146,96"
2023-04-27,06,"148,73"
2023-04-27,07,"166,64"
2023-04-27,08,"186,53"
2023-04-27,09,"205,81"
2023-04-27,10,"175,70"
2023-04-27,11,"204,22"
2023-04-27,12,"201,54"
2023-04-27,13,"202,73"
2023-04-27,14,"198,79"
2023-04-27,15,"153,05"
2023-04-27,16,"151,74"
2023-04-27,17,"152,16"
2023-04-27,18,"157,38"
2023-04-27,19,"209,05"
2023-04-27,20,"227,51"
2023-04-27,21,"242,20"
2023-04-27,22,"251,45"
2023-04-27,23,"195,79"
2023-04-27,24,"190,34"
2023-04-28,01,"161,86"
2023-04-28,02,"157,19"
2023-04-28,03,"140,32"
2023-04-28,04,"158,37"
2023-04-28,05,"134,14"
2023-04-28,06,"140,70"
2023-04-28,07,"151,83"
2023-04-28,08,"164,98"
2023-04-28,09,"195,29"
2023-04-28,10,"182,92"
2023-04-28,11,"220,90"
2023-04-28,12,"212,92"
2023-04-28,13,"210,75"
2023-04-28,14,"199,49"
2023-04-28,15,"149,50"
2023-04-28,16,"143,05"
2023-04-28,17,"144,84"
2023-04-28,18,"157,48"
2023-04-28,19,"222,45"
2023-04-28,20,"229,56"
2023-04-28,21,"238,60"
2023-04-28,22,"239,61"
2023-04-28,23,"189,98"
2023-04-28,24,"187,23"
2023-04-29,01,"159,30"
2023-04-29,02,"154,55"
2023-04-29,03,"151,36"
2023-04-29,04,"151,28"
2023-04-29,05,"147,00"
2023-04-29,06,"148,93"
2023-04-29,07,"148,39"
2023-04-29,08,"153,87"
2023-04-29,09,"158,53"
2023-04-29,10,"145,79"
2023-04-29,11,"145,49"
2023-04-29,12,"133,79"
2023-04-29,13,"114,12"
2023-04-29,14,"103,64"
2023-04-29,15,"73,98"
2023-04-29,16,"32,90"
2023-04-29,17,"30,98"
2023-04-29,18,"31,13"
2023-04-29,19,"41,69"
2023-04-29,20,"100,02"
2023-04-29,21,"156,75"
2023-04-29,22,"161,40"
2023-04-29,23,"156,92"
2023-04-29,24,"151,95"
2023-04-30,01,"143,96"
2023-04-30,02,"136,48"
2023-04-30,03,"136,63"
2023-04-30,04,"133,97"
2023-04-30,05,"121,92"
2023-04-30,06,"122,13"
2023-04-30,07,"131,93"
2023-04-30,08,"127,69"
2023-04-30,09,"121,67"
2023-04-30,10,"92,69"
2023-04-30,11,"63,27"
2023-04-30,12,"65,53"
2023-04-30,13,"81,45"
2023-04-30,14,"57,13"
2023-04-30,15,"47,15"
2023-04-30,16,"34,38"
2023-04-30,17,"47,54"
2023-04-30,18,"54,55"
2023-04-30,19,"84,38"
2023-04-30,20,"117,00"
2023-04-30,21,"153,90"
2023-04-30,22,"165,01"
2023-04-30,23,"159,52"
2023-04-30,24,"150,59"
2023-05-01,01,"154,66"
2023-05-01,02,"146,95"
2023-05-01,03,"144,20"
2023-05-01,04,"143,21"
2023-05-01,05,"141,07"
2023-05-01,06,"142,28"
2023-05-01,07,"140,97"
2023-05-01,08,"141,67"
2023-05-01,09,"134,90"
2023-05-01,10,"91,36"
2023-05-01,11,"67,67"
2023-05-01,12,"32,17"
2023-05-01,13,"31,89"
2023-05-01,14,"31,42"
2023-05-01,15,"31,36"
2023-05-01,16,"32,33"
2023-05-01,17,"32,46"
2023-05-01,18,"34,54"
2023-05-01,19,"40,97"
2023-05-01,20,"110,65"
2023-05-01,21,"156,99"
2023-05-01,22,"163,41"
2023-05-01,23,"163,46"
2023-05-01,24,"161,03"
2023-05-02,01,"152,93"
2023-05-02,02,"130,60"
2023-05-02,03,"131,72"
2023-05-02,04,"132,76"
2023-05-02,05,"132,83"
2023-05-02,06,"152,32"
2023-05-02,07,"155,27"
2023-05-02,08,"166,83"
2023-05-02,09,"201,38"
2023-05-02,10,"178,63"
2023-05-02,11,"221,61"
2023-05-02,12,"215,04"
2023-05-02,13,"203,92"
2023-05-02,14,"197,39"
2023-05-02,15,"146,47"
2023-05-02,16,"143,24"
2023-05-02,17,"149,56"
2023-05-02,18,"155,82"
2023-05-02,19,"204,40"
2023-05-02,20,"234,47"
2023-05-02,21,"255,42"
2023-05-02,22,"260,46"
2023-05-02,23,"191,55"
2023-05-02,24,"182,57"
2023-05-03,01,"154,96"
2023-05-03,02,"142,36"
2023-05-03,03,"141,08"
2023-05-03,04,"138,76"
2023-05-03,05,"125,36"
2023-05-03,06,"131,20"
