,Hora,Consumo,Método de obtención
10141,15,0.669,Real
10142,16,0.358,Real
10143,17,0.647,Real
10144,18,0.291,Real
10145,19,0.233,Real
10146,20,0.127,Real
10147,21,0.152,Real
10148,22,0.279,Real
10149,23,1.143,Real
10150,24,0.266,Real
10151,1,0.133,Real
10152,2,0.103,Real
10153,3,0.107,Real
10154,4,0.088,Real
10155,5,0.096,Real
10156,6,0.114,Real
10157,7,0.094,Real
10158,8,0.094,Real
10159,9,0.104,Real
10160,10,0.13,Real
10161,11,0.123,Real
10162,12,0.136,Real
10163,13,0.306,Real
10164,14,0.238,Real
10165,15,0.319,Real
10166,16,0.229,Real
10167,17,0.245,Real
10168,18,0.301,Real
10169,19,0.209,Real
10170,20,0.161,Real
10171,21,0.251,Real
10172,22,0.258,Real
10173,23,0.143,Real
10174,24,0.103,Real
10175,1,0.096,Real
10176,2,0.167,Real
10177,3,0.098,Real
10178,4,0.108,Real
10179,5,0.095,Real
10180,6,0.111,Real
10181,7,0.103,Real
10182,8,0.107,Real
10183,9,0.105,Real
10184,10,0.176,Real
10185,11,0.314,Real
10186,12,0.26,Real
10187,13,0.228,Real
10188,14,0.251,Real
10189,15,0.555,Real
10190,16,0.311,Real
10191,17,0.231,Real
10192,18,0.263,Real
10193,19,0.227,Real
10194,20,0.239,Real
10195,21,0.107,Real
10196,22,0.136,Real
10197,23,0.263,Real
10198,24,0.319,Real
10199,1,0.244,Real
10200,2,0.11,Real
10201,3,0.105,Real
10202,4,0.087,Real
10203,5,0.12,Real
10204,6,0.095,Real
10205,7,0.104,Real
10206,8,0.092,Real
10207,9,0.099,Real
10208,10,0.096,Real
10209,11,0.104,Real
10210,12,0.304,Real
10211,13,0.269,Real
10212,14,0.257,Real
10213,15,0.358,Real
10214,16,0.625,Real
10215,17,0.316,Real
10216,18,0.711,Real
10217,19,0.239,Real
10218,20,0.101,Real
10219,21,0.108,Real
10220,22,0.247,Real
10221,23,0.264,Real
10222,24,0.274,Real
10223,1,0.695,Real
10224,2,0.113,Real
10225,3,0.115,Real
10226,4,0.119,Real
10227,5,0.092,Real
10228,6,0.1,Real
10229,7,0.1,Real
10230,8,0.101,Real
10231,9,0.097,Real
10232,10,0.207,Real
10233,11,0.265,Real
10234,12,0.27,Real
10235,13,0.268,Real
10236,14,0.093,Real
10237,15,0.203,Real
10238,16,0.225,Real
10239,17,0.243,Real
10240,18,0.292,Real
10241,19,0.248,Real
10242,20,0.195,Real
10243,21,0.167,Real
10244,22,1.057,Real
10245,23,0.314,Real
10246,24,0.264,Real
10247,1,0.28,Real
10248,2,0.247,Real
10249,3,0.219,Real
10250,4,0.106,Real
10251,5,0.089,Real
10252,6,0.11,Real
10253,7,0.099,Real
10254,8,0.1,Real
10255,9,0.117,Real
10256,10,0.097,Real
10257,11,0.084,Real
10258,12,0.246,Real
10259,13,0.238,Real
10260,14,0.253,Real
10261,15,0.227,Real
10262,16,0.258,Real
10263,17,1.143,Real
10264,18,0.239,Real
10265,19,0.23,Real
10266,20,0.236,Real
10267,21,0.235,Real
10268,22,0.634,Real
10269,23,0.341,Real
10270,24,0.214,Real
10271,1,0.108,Real
10272,2,0.104,Real
10273,3,0.126,Real
10274,4,0.084,Real
10275,5,0.106,Real
10276,6,0.103,Real
10277,7,0.094,Real
10278,8,0.113,Real
10279,9,0.082,Real
10280,10,0.114,Real
10281,11,0.257,Real
10282,12,0.213,Real
10283,13,0.44,Real
10284,14,0.178,Real
10285,15,0.718,Real
10286,16,0.294,Real
10287,17,0.295,Real
10288,18,0.306,Real
10289,19,0.257,Real
10290,20,0.222,Real
10291,21,0.098,Real
10292,22,0.087,Real
10293,23,0.205,Real
10294,24,0.266,Real
10295,1,0.384,Real
10296,2,0.104,Real
10297,3,0.102,Real
10298,4,0.115,Real
10299,5,0.092,Real
10300,6,0.11,Real
10301,7,0.089,Real
10302,8,0.093,Real
10303,9,0.111,Real
10304,10,0.101,Real
10305,11,0.316,Real
10306,12,0.243,Real
10307,13,0.176,Real
10308,14,0.228,Real
10309,15,0.261,Real
10310,16,0.251,Real
10311,17,0.291,Real
10312,18,0.287,Real
10313,19,0.258,Real
10314,20,0.234,Real
10315,21,0.23,Real
10316,22,0.281,Real
10317,23,0.223,Real
10318,24,0.15,Real
10319,1,0.085,Real
10320,2,0.12,Real
10321,3,0.101,Real
10322,4,0.091,Real
10323,5,0.105,Real
10324,6,0.087,Real
10325,7,0.107,Real
10326,8,0.092,Real
10327,9,0.104,Real
10328,10,0.138,Real
10329,11,0.276,Real
10330,12,0.245,Real
10331,13,0.243,Real
10332,14,0.219,Real
10333,15,0.154,Real
10334,16,0.149,Real
10335,17,0.745,Real
10336,18,0.916,Real
10337,19,0.123,Real
10338,20,0.092,Real
10339,21,0.262,Real
10340,22,0.86,Real
10341,23,1.387,Real
10342,24,0.281,Real
10343,1,0.275,Real
10344,2,0.263,Real
10345,3,0.198,Real
10346,4,0.103,Real
10347,5,0.093,Real
10348,6,0.096,Real
10349,7,0.096,Real
10350,8,0.101,Real
10351,9,0.105,Real
10352,10,0.527,Real
10353,11,0.229,Real
10354,12,0.266,Real
10355,13,0.284,Real
10356,14,0.228,Real
10357,15,0.92,Real
10358,16,0.337,Real
10359,17,0.267,Real
10360,18,0.252,Real
10361,19,0.268,Real
10362,20,0.261,Real
10363,21,0.261,Real
10364,22,0.372,Real
10365,23,1.038,Real
10366,24,0.273,Real
10367,1,0.241,Real
10368,2,0.312,Real
10369,3,0.253,Real
10370,4,0.13,Real
10371,5,0.099,Real
10372,6,0.091,Real
10373,7,0.117,Real
10374,8,0.11,Real
10375,9,0.108,Real
10376,10,0.108,Real
10377,11,0.096,Real
10378,12,0.614,Real
10379,13,0.28,Real
10380,14,0.615,Real
10381,15,0.27,Real
10382,16,1.133,Real
10383,17,0.707,Real
10384,18,0.25,Real
10385,19,0.19,Real
10386,20,0.1,Real
10387,21,0.098,Real
10388,22,0.091,Real
10389,23,0.097,Real
10390,24,0.172,Real
10391,1,0.916,Real
10392,2,0.313,Real
10393,3,0.237,Real
10394,4,0.123,Real
10395,5,0.096,Real
10396,6,0.097,Real
10397,7,0.09,Real
10398,8,0.119,Real
10399,9,0.1,Real
10400,10,0.102,Real
10401,11,0.097,Real
10402,12,0.245,Real
10403,13,0.314,Real
10404,14,0.193,Real
10405,15,0.103,Real
10406,16,0.347,Real
10407,17,0.636,Real
10408,18,0.258,Real
10409,19,0.284,Real
10410,20,0.244,Real
10411,21,0.094,Real
10412,22,0.169,Real
10413,23,0.269,Real
10414,24,0.277,Real
10415,1,0.237,Real
10416,2,0.235,Real
10417,3,0.252,Real
10418,4,0.211,Real
10419,5,0.093,Real
10420,6,0.092,Real
10421,7,0.095,Real
10422,8,0.107,Real
10423,9,0.111,Real
10424,10,0.106,Real
10425,11,0.111,Real
10426,12,0.612,Real
10427,13,0.235,Real
10428,14,0.191,Real
10429,15,0.314,Real
10430,16,0.311,Real
10431,17,0.235,Real
10432,18,0.097,Real
10433,19,0.14,Real
10434,20,0.302,Real
10435,21,0.342,Real
10436,22,0.345,Real
10437,23,1.075,Real
10438,24,0.279,Real
10439,1,0.261,Real
10440,2,0.276,Real
10441,3,0.246,Real
10442,4,0.144,Real
10443,5,0.097,Real
10444,6,0.1,Real
10445,7,0.095,Real
10446,8,0.115,Real
10447,9,0.091,Real
10448,10,0.098,Real
10449,11,0.096,Real
10450,12,0.281,Real
10451,13,0.356,Real
10452,14,0.691,Real
10453,15,0.489,Real
10454,16,0.388,Real
10455,17,0.26,Real
10456,18,0.277,Real
10457,19,0.115,Real
10458,20,0.143,Real
10459,21,0.306,Real
10460,22,0.597,Real
10461,23,0.295,Real
10462,24,0.272,Real
10463,1,0.217,Real
10464,2,0.147,Real
10465,3,0.204,Real
10466,4,0.097,Real
10467,5,0.104,Real
10468,6,0.128,Real
10469,7,0.1,Real
10470,8,0.092,Real
10471,9,0.098,Real
10472,10,0.342,Real
10473,11,0.331,Real
10474,12,0.53,Real
10475,13,0.248,Real
10476,14,0.854,Real
10477,15,0.918,Real
10478,16,0.231,Real
10479,17,0.284,Real
10480,18,0.25,Real
10481,19,0.243,Real
10482,20,0.27,Real
10483,21,0.302,Real
10484,22,0.289,Real
10485,23,0.318,Real
10486,24,1.104,Real
10487,1,0.237,Real
10488,2,0.122,Real
10489,3,0.091,Real
10490,4,0.112,Real
10491,5,0.109,Real
10492,6,0.092,Real
10493,7,0.09,Real
10494,8,0.099,Real
10495,9,0.104,Real
10496,10,0.1,Real
10497,11,0.214,Real
10498,12,0.243,Real
10499,13,0.265,Real
10500,14,0.765,Real
10501,15,0.658,Real
10502,16,0.18,Real
10503,17,0.102,Real
10504,18,0.17,Real
10505,19,0.28,Real
10506,20,0.228,Real
10507,21,0.115,Real
10508,22,0.241,Real
10509,23,0.342,Real
10510,24,0.301,Real
10511,1,0.265,Real
10512,2,0.24,Real
10513,3,0.23,Real
10514,4,0.105,Real
10515,5,0.103,Real
10516,6,0.112,Real
10517,7,0.133,Real
10518,8,0.099,Real
10519,9,0.104,Real
10520,10,0.085,Real
10521,11,0.357,Real
10522,12,1.025,Real
10523,13,0.365,Real
10524,14,1.202,Real
10525,15,0.259,Real
10526,16,0.239,Real
10527,17,0.281,Real
10528,18,0.162,Real
10529,19,0.094,Real
10530,20,0.096,Real
10531,21,0.098,Real
10532,22,0.1,Real
10533,23,0.308,Real
10534,24,0.291,Real
10535,1,0.25,Real
10536,2,0.325,Real
10537,3,0.306,Real
10538,4,0.177,Real
10539,5,0.099,Real
10540,6,0.101,Real
10541,7,0.089,Real
10542,8,0.098,Real
10543,9,0.098,Real
10544,10,0.097,Real
10545,11,0.259,Real
10546,12,0.287,Real
10547,13,0.239,Real
10548,14,0.242,Real
10549,15,0.491,Real
10550,16,0.305,Real
10551,17,0.336,Real
10552,18,0.276,Real
10553,19,0.352,Real
10554,20,0.301,Real
10555,21,0.479,Real
10556,22,0.641,Real
10557,23,0.248,Real
10558,24,0.476,Real
10559,1,0.251,Real
10560,2,0.237,Real
10561,3,0.291,Real
10562,4,0.145,Real
10563,5,0.099,Real
10564,6,0.096,Real
10565,7,0.103,Real
10566,8,0.103,Real
10567,9,0.088,Real
10568,10,0.109,Real
10569,11,0.129,Real
10570,12,0.126,Real
10571,13,0.281,Real
10572,14,0.311,Real
10573,15,0.235,Real
10574,16,0.748,Real
10575,17,0.205,Real
10576,18,0.101,Real
10577,19,0.181,Real
10578,20,0.22,Real
10579,21,0.222,Real
10580,22,0.248,Real
10581,23,0.316,Real
10582,24,0.358,Real
10583,1,0.29,Real
10584,2,0.253,Real
10585,3,0.104,Real
10586,4,0.099,Real
10587,5,0.115,Real
10588,6,0.086,Real
10589,7,0.102,Real
10590,8,0.096,Real
10591,9,0.097,Real
10592,10,0.095,Real
10593,11,0.098,Real
10594,12,0.169,Real
10595,13,0.357,Real
10596,14,0.407,Real
10597,15,1.023,Real
10598,16,1.195,Real
10599,17,0.389,Real
10600,18,0.16,Real
10601,19,0.268,Real
10602,20,0.245,Real
10603,21,0.279,Real
10604,22,0.288,Real
10605,23,0.809,Real
10606,24,0.393,Real
10607,1,0.349,Real
10608,2,0.283,Real
10609,3,0.287,Real
10610,4,0.307,Real
10611,5,0.238,Real
10612,6,0.092,Real
10613,7,0.072,Real
10614,8,0.065,Real
10615,9,0.071,Real
10616,10,0.072,Real
10617,11,0.055,Real
10618,12,0.136,Real
10619,13,0.229,Real
10620,14,0.283,Real
10621,15,0.286,Real
10622,16,0.549,Real
10623,17,0.255,Real
10624,18,0.158,Real
10625,19,0.179,Real
10626,20,0.261,Real
10627,21,0.275,Real
10628,22,0.251,Real
10629,23,0.679,Real
10630,24,0.575,Real
10631,1,0.263,Real
10632,2,0.243,Real
10633,3,0.263,Real
10634,4,0.142,Real
10635,5,0.097,Real
10636,6,0.105,Real
10637,7,0.099,Real
10638,8,0.102,Real
10639,9,0.097,Real
10640,10,0.16,Real
10641,11,0.111,Real
10642,12,0.088,Real
10643,13,0.11,Real
10644,14,0.219,Real
10645,15,0.243,Real
10646,16,0.28,Real
10647,17,0.266,Real
10648,18,0.257,Real
10649,19,0.251,Real
10650,20,0.241,Real
10651,21,0.299,Real
10652,22,0.261,Real
10653,23,0.297,Real
10654,24,0.324,Real
10655,1,0.244,Real
10656,2,0.279,Real
10657,3,0.163,Real
10658,4,0.096,Real
10659,5,0.087,Real
10660,6,0.104,Real
10661,7,0.098,Real
10662,8,0.092,Real
10663,9,0.118,Real
10664,10,0.092,Real
10665,11,0.107,Real
10666,12,0.489,Real
10667,13,0.413,Real
10668,14,0.695,Real
10669,15,0.339,Real
10670,16,0.835,Real
10671,17,0.483,Real
10672,18,0.241,Real
10673,19,0.292,Real
10674,20,0.133,Real
10675,21,0.284,Real
10676,22,0.279,Real
10677,23,0.275,Real
10678,24,0.285,Real
10679,1,0.256,Real
10680,2,0.312,Real
10681,3,0.175,Real
10682,4,0.105,Real
10683,5,0.089,Real
10684,6,0.092,Real
10685,7,0.102,Real
10686,8,0.086,Real
10687,9,0.107,Real
10688,10,0.094,Real
10689,11,0.084,Real
10690,12,0.172,Real
10691,13,0.266,Real
10692,14,0.233,Real
10693,15,0.227,Real
10694,16,0.355,Real
10695,17,0.28,Real
10696,18,0.146,Real
10697,19,0.099,Real
10698,20,0.111,Real
10699,21,0.083,Real
10700,22,0.098,Real
10701,23,0.324,Real
10702,24,0.395,Real
10703,1,0.263,Real
10704,2,0.566,Real
10705,3,0.233,Real
10706,4,0.094,Real
10707,5,0.095,Real
10708,6,0.1,Real
10709,7,0.072,Real
10710,8,0.092,Real
10711,9,0.072,Real
10712,10,0.135,Real
10713,11,0.084,Real
10714,12,0.067,Real
10715,13,0.149,Real
10716,14,0.306,Real
10717,15,0.315,Real
10718,16,0.297,Real
10719,17,0.28,Real
10720,18,0.344,Real
10721,19,0.298,Real
10722,20,0.179,Real
10723,21,0.166,Real
10724,22,0.88,Real
10725,23,0.285,Real
10726,24,0.637,Real
10727,1,0.342,Real
10728,2,0.63,Real
10729,3,0.099,Real
10730,4,0.096,Real
10731,5,0.105,Real
10732,6,0.1,Real
10733,7,0.08,Real
10734,8,0.144,Real
10735,9,0.223,Real
10736,10,0.179,Real
10737,11,0.083,Real
10738,12,0.094,Real
10739,13,0.095,Real
10740,14,0.084,Real
10741,15,0.12,Real
10742,16,0.258,Real
10743,17,0.24,Real
10744,18,0.09,Real
10745,19,0.231,Real
10746,20,0.215,Real
10747,21,0.123,Real
10748,22,0.258,Real
10749,23,0.286,Real
10750,24,0.369,Real
10751,1,0.276,Real
10752,2,0.197,Real
10753,3,0.109,Real
10754,4,0.095,Real
10755,5,0.088,Real
10756,6,0.105,Real
10757,7,0.087,Real
10758,8,0.092,Real
10759,9,0.103,Real
10760,10,0.088,Real
10761,11,0.121,Real
10762,12,0.341,Real
10763,13,0.228,Real
10764,14,0.328,Real
10765,15,0.58,Real
10766,16,0.43,Real
10767,17,0.145,Real
10768,18,0.111,Real
10769,19,0.201,Real
10770,20,0.315,Real
10771,21,0.312,Real
10772,22,0.468,Real
10773,23,0.314,Real
10774,24,0.282,Real
10775,1,0.229,Real
10776,2,0.105,Real
10777,3,0.107,Real
10778,4,0.112,Real
10779,5,0.106,Real
10780,6,0.095,Real
10781,7,0.094,Real
10782,8,0.098,Real
10783,9,0.16,Real
10784,10,0.228,Real
10785,11,0.128,Real
10786,12,0.078,Real
10787,13,0.097,Real
10788,14,0.144,Real
10789,15,0.358,Real
10790,16,0.248,Real
10791,17,0.308,Real
10792,18,0.578,Real
10793,19,0.539,Real
10794,20,0.419,Real
10795,21,0.253,Real
10796,22,0.34,Real
10797,23,0.769,Real
10798,24,0.188,Real
10799,1,0.163,Real
10800,2,0.094,Real
10801,3,0.095,Real
10802,4,0.097,Real
10803,5,0.081,Real
10804,6,0.11,Real
10805,7,0.093,Real
10806,8,0.091,Real
10807,9,0.099,Real
10808,10,0.194,Real
10809,11,0.156,Real
10810,12,0.346,Real
10811,13,0.411,Real
10812,14,0.385,Real
10813,15,0.64,Real
10814,16,0.249,Real
10815,17,0.246,Real
10816,18,0.232,Real
10817,19,0.257,Real
10818,20,0.151,Real
10819,21,0.175,Real
10820,22,0.308,Real
10821,23,0.289,Real
10822,24,0.276,Real
10823,1,0.305,Real
10824,2,0.328,Real
10825,3,0.203,Real
10826,4,0.132,Real
10827,5,0.114,Real
10828,6,0.18,Real
10829,7,0.126,Real
10830,8,0.116,Real
10831,9,0.117,Real
10832,10,0.108,Real
10833,11,0.244,Real
10834,12,0.313,Real
10835,13,0.293,Real
10836,14,0.249,Real
10837,15,0.251,Real
10838,16,0.689,Real
10839,17,0.467,Real
10840,18,0.274,Real
10841,19,0.298,Real
10842,20,0.249,Real
10843,21,0.337,Real
10844,22,0.25,Real
10845,23,0.264,Real
10846,24,0.47,Real
10847,1,0.264,Real
10848,2,0.301,Real
10849,3,0.148,Real
10850,4,0.098,Real
10851,5,0.098,Real
10852,6,0.098,Real
10853,7,0.095,Real
10854,8,0.092,Real
10855,9,0.101,Real
10856,10,0.093,Real
10857,11,0.095,Real
10858,12,0.277,Real
10859,13,0.25,Real
10860,14,0.233,Real
10861,15,0.274,Real
10862,16,0.264,Real
10863,17,0.248,Real
10864,18,0.235,Real
10865,19,0.449,Real
10866,20,0.142,Real
10867,21,0.511,Real
10868,22,0.092,Real
10869,23,0.259,Real
10870,24,0.328,Real
10871,1,0.311,Real
10872,2,0.299,Real
10873,2,0.169,Real
10874,3,0.109,Real
10875,4,0.108,Real
10876,5,0.104,Real
10877,6,0.11,Real
10878,7,0.09,Real
10879,8,0.097,Real
10880,9,0.096,Real
10881,10,0.092,Real
10882,11,0.198,Real
10883,12,0.364,Real
10884,13,0.205,Real
10885,14,0.209,Real
10886,15,0.203,Real
10887,16,0.093,Real
10888,17,0.109,Real
10889,18,0.105,Real
10890,19,0.091,Real
10891,20,0.097,Real
10892,21,0.1,Real
10893,22,0.097,Real
10894,23,0.268,Real
10895,24,0.336,Real
10896,1,0.333,Real
10897,2,0.295,Real
10898,3,0.162,Real
10899,4,0.132,Real
10900,5,0.158,Real
10901,6,0.107,Real
10902,7,0.107,Real
10903,8,0.097,Real
10904,9,0.101,Real
10905,10,0.305,Real
10906,11,0.305,Real
10907,12,0.227,Real
10908,13,0.088,Real
10909,14,0.247,Real
10910,15,0.247,Real
10911,16,0.39,Real
10912,17,0.196,Real
10913,18,0.272,Real
10914,19,0.367,Real
10915,20,0.298,Real
10916,21,0.344,Real
10917,22,0.283,Real
10918,23,0.342,Real
10919,24,0.277,Real
10920,1,0.279,Real
10921,2,0.434,Real
10922,3,0.128,Real
10923,4,0.14,Real
10924,5,0.12,Real
10925,6,0.2,Real
10926,7,0.13,Real
10927,8,0.145,Real
10928,9,0.177,Real
10929,10,0.113,Real
10930,11,0.096,Real
10931,12,0.272,Real
10932,13,0.152,Real
10933,14,0.092,Real
10934,15,0.205,Real
10935,16,0.338,Real
10936,17,0.579,Real
10937,18,0.302,Real
10938,19,0.626,Real
10939,20,0.246,Real
10940,21,0.333,Real
10941,22,0.265,Real
10942,23,0.421,Real
10943,24,0.723,Real
10944,1,0.283,Real
10945,2,0.254,Real
10946,3,0.129,Real
10947,4,0.15,Real
10948,5,0.127,Real
10949,6,0.145,Real
10950,7,0.138,Real
10951,8,0.182,Real
10952,9,0.161,Real
10953,10,0.217,Real
10954,11,0.373,Real
10955,12,0.308,Real
10956,13,0.385,Real
10957,14,0.425,Real
10958,15,0.306,Real
10959,16,0.266,Real
10960,17,0.139,Real
10961,18,0.22,Real
10962,19,0.276,Real
10963,20,0.157,Real
10964,21,0.676,Real
10965,22,0.979,Real
10966,23,0.298,Real
10967,24,0.366,Real
10968,1,0.234,Real
10969,2,0.135,Real
10970,3,0.153,Real
10971,4,0.12,Real
10972,5,0.142,Real
10973,6,0.136,Real
10974,7,0.125,Real
10975,8,0.137,Real
10976,9,0.237,Real
10977,10,0.199,Real
10978,11,0.175,Real
10979,12,0.245,Real
10980,13,0.231,Real
10981,14,0.098,Real
10982,15,0.15,Real
10983,16,0.103,Real
10984,17,0.303,Real
10985,18,0.238,Real
10986,19,0.263,Real
10987,20,0.288,Real
10988,21,0.279,Real
10989,22,0.262,Real
10990,23,0.301,Real
10991,24,0.293,Real
10992,1,0.577,Real
10993,2,0.249,Real
10994,3,0.144,Real
10995,4,0.139,Real
10996,5,0.121,Real
10997,6,0.135,Real
10998,7,0.137,Real
10999,8,0.122,Real
11000,9,0.406,Real
11001,10,0.305,Real
11002,11,0.326,Real
11003,12,0.311,Real
11004,13,0.301,Real
11005,14,0.413,Real
11006,15,0.325,Real
11007,16,0.329,Real
11008,17,0.172,Real
11009,18,0.233,Real
11010,19,0.256,Real
11011,20,0.291,Real
11012,21,0.381,Real
11013,22,0.564,Real
11014,23,0.494,Real
11015,24,0.299,Real
11016,1,0.285,Real
11017,2,0.195,Real
11018,3,0.182,Real
11019,4,0.155,Real
11020,5,0.151,Real
11021,6,0.207,Real
11022,7,0.126,Real
11023,8,0.131,Real
11024,9,0.166,Real
11025,10,0.194,Real
11026,11,0.315,Real
11027,12,0.26,Real
11028,13,0.596,Real
11029,14,0.235,Real
11030,15,0.55,Real
11031,16,0.136,Real
11032,17,0.083,Real
11033,18,0.168,Real
11034,19,0.231,Real
11035,20,0.148,Real
11036,21,0.219,Real
11037,22,0.314,Real
11038,23,0.246,Real
11039,24,0.221,Real
11040,1,0.239,Real
11041,2,0.251,Real
11042,3,0.232,Real
11043,4,0.154,Real
11044,5,0.096,Real
11045,6,0.145,Real
11046,7,0.1,Real
11047,8,0.107,Real
11048,9,0.118,Real
11049,10,0.133,Real
11050,11,0.373,Real
11051,12,0.241,Real
11052,13,0.22,Real
11053,14,0.239,Real
11054,15,0.14,Real
11055,16,0.088,Real
11056,17,0.1,Real
11057,18,0.092,Real
11058,19,0.146,Real
11059,20,0.084,Real
11060,21,0.105,Real
11061,22,0.349,Real
11062,23,0.32,Real
11063,24,0.229,Real
11064,1,0.246,Real
11065,2,0.244,Real
11066,3,0.11,Real
11067,4,0.124,Real
11068,5,0.131,Real
11069,6,0.097,Real
11070,7,0.104,Real
11071,8,0.087,Real
11072,9,0.247,Real
11073,10,0.279,Real
11074,11,0.316,Real
11075,12,0.282,Real
11076,13,0.181,Real
11077,14,0.366,Real
11078,15,0.276,Real
11079,16,0.295,Real
11080,17,0.294,Real
11081,18,0.286,Real
11082,19,0.251,Real
11083,20,0.308,Real
11084,21,0.349,Real
11085,22,0.397,Real
11086,23,0.319,Real
11087,24,0.224,Real
11088,1,0.201,Real
11089,2,0.113,Real
11090,3,0.1,Real
11091,4,0.158,Real
11092,5,0.095,Real
11093,6,0.113,Real
11094,7,0.085,Real
11095,8,0.11,Real
11096,9,0.272,Real
11097,10,0.267,Real
11098,11,0.31,Real
11099,12,0.27,Real
11100,13,0.209,Real
11101,14,0.276,Real
11102,15,0.304,Real
11103,16,0.312,Real
11104,17,0.293,Real
11105,18,0.272,Real
11106,19,0.409,Real
11107,20,0.25,Real
11108,21,0.254,Real
11109,22,0.302,Real
11110,23,0.431,Real
11111,24,0.275,Real
11112,1,0.236,Real
11113,2,0.117,Real
11114,3,0.113,Real
11115,4,0.102,Real
11116,5,0.143,Real
11117,6,0.114,Real
11118,7,0.089,Real
11119,8,0.116,Real
11120,9,0.26,Real
11121,10,0.241,Real
11122,11,0.327,Real
11123,12,0.273,Real
11124,13,0.302,Real
11125,14,0.308,Real
11126,15,0.316,Real
11127,16,0.316,Real
11128,17,0.376,Real
11129,18,0.295,Real
11130,19,0.231,Real
11131,20,0.256,Real
11132,21,0.391,Real
11133,22,0.489,Real
11134,23,0.584,Real
11135,24,0.256,Real
11136,1,0.256,Real
11137,2,0.608,Real
11138,3,0.27,Real
11139,4,0.547,Real
11140,5,0.104,Real
11141,6,0.093,Real
11142,7,0.149,Real
11143,8,0.09,Real
11144,9,0.236,Real
11145,10,0.176,Real
11146,11,0.276,Real
11147,12,0.191,Real
11148,13,0.283,Real
11149,14,0.331,Real
11150,15,0.294,Real
11151,16,0.285,Real
11152,17,0.331,Real
11153,18,0.297,Real
11154,19,0.307,Real
11155,20,0.104,Real
11156,21,0.867,Real
11157,22,0.268,Real
11158,23,0.257,Real
11159,24,0.562,Real
11160,1,0.277,Real
11161,2,0.241,Real
11162,3,0.24,Real
11163,4,0.099,Real
11164,5,0.111,Real
11165,6,0.093,Real
11166,7,0.156,Real
11167,8,0.09,Real
11168,9,0.246,Real
11169,10,0.272,Real
11170,11,0.296,Real
11171,12,0.293,Real
11172,13,0.231,Real
11173,14,0.253,Real
11174,15,1.2,Real
11175,16,0.311,Real
11176,17,0.297,Real
11177,18,0.23,Real
11178,19,0.251,Real
11179,20,0.228,Real
11180,21,0.25,Real
11181,22,0.099,Real
11182,23,0.413,Real
11183,24,0.265,Real
11184,1,0.245,Real
11185,2,0.168,Real
11186,3,0.142,Real
11187,4,0.112,Real
11188,5,0.104,Real
11189,6,0.097,Real
11190,7,0.11,Real
11191,8,0.142,Real
11192,9,0.266,Real
11193,10,0.23,Real
11194,11,0.128,Real
11195,12,0.231,Real
11196,13,0.313,Real
11197,14,0.266,Real
11198,15,0.455,Real
11199,16,0.317,Real
11200,17,0.193,Real
11201,18,0.094,Real
11202,19,0.097,Real
11203,20,0.106,Real
11204,21,0.083,Real
11205,22,0.136,Real
11206,23,0.324,Real
11207,24,0.238,Real
11208,1,0.151,Real
11209,2,0.145,Real
11210,3,0.094,Real
11211,4,0.111,Real
11212,5,0.09,Real
11213,6,0.153,Real
11214,7,0.101,Real
11215,8,0.091,Real
11216,9,0.098,Real
11217,10,0.405,Real
11218,11,0.431,Real
11219,12,0.536,Real
11220,13,0.289,Real
11221,14,0.286,Real
11222,15,0.308,Real
11223,16,0.19,Real
11224,17,0.105,Real
11225,18,0.081,Real
11226,19,0.11,Real
11227,20,0.139,Real
11228,21,0.24,Real
11229,22,0.328,Real
11230,23,0.226,Real
11231,24,0.234,Real
11232,1,0.185,Real
11233,2,0.092,Real
11234,3,0.153,Real
11235,4,0.096,Real
11236,5,0.1,Real
11237,6,0.095,Real
11238,7,0.099,Real
11239,8,0.09,Real
11240,9,0.326,Real
11241,10,0.351,Real
11242,11,0.379,Real
11243,12,0.202,Real
11244,13,0.207,Real
11245,14,0.362,Real
11246,15,0.369,Real
11247,16,0.303,Real
11248,17,0.281,Real
11249,18,0.295,Real
11250,19,0.26,Real
11251,20,0.101,Real
11252,21,0.269,Real
11253,22,0.275,Real
11254,23,0.259,Real
11255,24,0.315,Real
11256,1,0.173,Real
11257,2,0.107,Real
11258,3,0.087,Real
11259,4,0.109,Real
11260,5,0.101,Real
11261,6,0.1,Real
11262,7,0.127,Real
11263,8,0.123,Real
11264,9,0.24,Real
11265,10,0.228,Real
11266,11,0.308,Real
11267,12,0.269,Real
11268,13,0.289,Real
11269,14,0.302,Real
11270,15,0.362,Real
11271,16,0.364,Real
11272,17,0.382,Real
11273,18,0.265,Real
11274,19,0.255,Real
11275,20,0.511,Real
11276,21,0.212,Real
11277,22,0.656,Real
11278,23,0.693,Real
11279,24,0.255,Real
11280,1,0.256,Real
11281,2,0.135,Real
11282,3,0.108,Real
11283,4,0.101,Real
11284,5,0.098,Real
11285,6,0.1,Real
11286,7,0.15,Real
11287,8,0.084,Real
11288,9,0.173,Real
11289,10,0.31,Real
11290,11,0.343,Real
11291,12,0.352,Real
11292,13,0.291,Real
11293,14,0.453,Real
11294,15,0.31,Real
11295,16,0.272,Real
11296,17,0.254,Real
11297,18,0.368,Real
11298,19,0.241,Real
11299,20,0.159,Real
11300,21,0.187,Real
11301,22,0.268,Real
11302,23,0.446,Real
11303,24,0.263,Real
11304,1,0.175,Real
11305,2,0.112,Real
